_id,colCode,colName,branCode,branName
6457ad9abd452186e59e308b,1011001,Presidency College (Autonomous) Chennai - 600005,SSTE1,B.Sc. Statistics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3095,1011001,Presidency College (Autonomous) Chennai - 600005,LMAE1,B.A. Malayalam ( 1ST SHIFT )
6457ad9abd452186e59e307a,1011001,Presidency College (Autonomous) Chennai - 600005,APOT1,B.A. Political Science (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e309b,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SMAT1,B.Sc. Mathematics (T/M ) ( 1ST SHIFT )
6457ad9abd452186e59e3091,1011001,Presidency College (Autonomous) Chennai - 600005,SPHT1,B.Sc. Physics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30a7,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SGTE1,B.Sc. Geography Tourism & Travel Management (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30a2,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SPBT1,B.Sc. Plant Biology & Plant Biotechnology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ad,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",AHSE1,B.A. Historical Studies (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30aa,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SPEE1,"B.Sc. Physical Education, Health Education and Sports (E/M) ( 1ST SHIFT )"
6457ad9abd452186e59e30af,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",ASYE1,B.A. Sociology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30a9,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SCNE1,B.Sc. Home Science Clinical Nutrition and Dietetics ( 1ST SHIFT )
6457ad9abd452186e59e30b1,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",AECT1,B.A. Economics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e307c,1011001,Presidency College (Autonomous) Chennai - 600005,APOE1,B.A. Political Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e308e,1011001,Presidency College (Autonomous) Chennai - 600005,SAZE1,B.Sc. Advanced Zoology & Biotechnology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e308f,1011001,Presidency College (Autonomous) Chennai - 600005,SAZT1,B.Sc. Advanced Zoology & Biotechnology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30b4,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",LTAT1,B.A. Tamil ( 1ST SHIFT )
6457ad9abd452186e59e30c0,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e308c,1011001,Presidency College (Autonomous) Chennai - 600005,AHIE1,B.A. History (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30d0,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SBCE1,B.Sc. Biochemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30e1,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30d8,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",LENE1,B.A. English  ( 1ST SHIFT )
6457ad9abd452186e59e30ce,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SGET1,B.Sc. Geography (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30e2,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SPHT1,B.Sc. Physics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30e8,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SZOE1,B.Sc.  Zoology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30e4,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SCHT1,B.Sc. Chemistry (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30e6,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SBOT1,B.Sc. Botany (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ec,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",APAE1,B.A. Public Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ed,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",CAFE1,B.Com. (Accounting & Finance) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30f2,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",CCSE2,B.Com. (Corporate Secretaryship) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30f5,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30c1,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",LENE1,B.A. English ( 1ST SHIFT )
6457ad9abd452186e59e30f3,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SCSE2,B.Sc. Computer Science (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30cb,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ca,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SBOT1,B.Sc. Botany (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30c9,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e307b,1011001,Presidency College (Autonomous) Chennai - 600005,LTAT1,B.A. Tamil ( 1ST SHIFT )
6457ad9abd452186e59e30fb,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SSTE1,B.Sc. Statistics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30f9,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3116,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SPBE1,B.Sc. Plant Biology & Plant Biotechnology (E/M ) ( 1ST SHIFT )
6457ad9abd452186e59e30fe,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SAZT1,B.Sc. Advanced Zoology & Biotechnology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3118,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SAZE1,B.Sc. Advanced Zoology Biotechnology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30fd,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SHNE1,B.Sc. Home Science - Nutrition Food Service Management & Dietetics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3114,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e311c,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e311b,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SHNE1,B.Sc. Home Science - Nutrition Food Service Management & Dietetics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3127,1011007,"Government Arts and Science College, RK Nagar, Chennai - 600081",CCSE1,B.Com. (Corporate Secretaryship) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e311a,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e312a,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",CCOE2,B.Com. (General) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3128,1011007,"Government Arts and Science College, RK Nagar, Chennai - 600081",CBAE1,B.B.A. Business Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3129,1011008,"Government Arts and Science College, Perumbakkam, Chennai -600131",LTAT1,B.A. Tamil ( 1ST SHIFT )
6457ad9abd452186e59e3107,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",LTAT1,B.A. Tamil ( 1ST SHIFT )
6457ad9abd452186e59e310d,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",AECT1,B.A. Economics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3100,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SPYE1,B.Sc. Psychology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e311f,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SMAE2,B.Sc. Mathematics (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e312b,1011008,"Government Arts and Science College, Perumbakkam, Chennai -600131",LENE1,B.A. English ( 1ST SHIFT )
6457ad9abd452186e59e3134,1011009,"Government Arts and Science College, ECR, Nemmeli - 603104",CCAE1,B.Com. (C.A.) Commerce with Computer Applications (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e313a,1011010,"Government Arts and Science College, Thiruvottiyur, Chennai-600019",SCAE1,B.C.A. Bachelor  of Computer Application (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3145,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SZOE1,B.Sc. Zoology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3136,1011010,"Government Arts and Science College, Thiruvottiyur, Chennai-600019",LTAT1,B.A. Tamil Literature ( 1ST SHIFT )
6457ad9abd452186e59e3148,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SPHE1,B.Sc. Physics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e314b,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",AECT1,B.A. Economics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3152,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e314e,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SMAT1,B.Sc. Mathematics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3159,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",CCAE1,B.Com. (Computer Applications) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e307d,1011001,Presidency College (Autonomous) Chennai - 600005,CCOE1,B.Com. (General) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3097,1011001,Presidency College (Autonomous) Chennai - 600005,AHIT2,B.A. History (T/M) ( 2ND SHIFT )
6457ad9abd452186e59e3099,1011001,Presidency College (Autonomous) Chennai - 600005,CCSE2,B.Com. (Corporate Secretaryship) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3094,1011001,Presidency College (Autonomous) Chennai - 600005,CHIE1,B.Com. Hearing Impaired (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3084,1011001,Presidency College (Autonomous) Chennai - 600005,SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e309a,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e309e,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e309d,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SPHT1,B.Sc. Physics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30a3,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SAZE1,B.Sc. Advanced Zoology & Biotechnology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30a6,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SGET1,B.Sc. Geography (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ac,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SCAE1,B.C.A. Bachelor of Computer Application (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30b0,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ba,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SCSE2,B.Sc. Computer Science (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30bc,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",CCOE2,B.Com. (Commerce) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3080,1011001,Presidency College (Autonomous) Chennai - 600005,LHDE1,B.A. Hindi ( 1ST SHIFT )
6457ad9abd452186e59e3087,1011001,Presidency College (Autonomous) Chennai - 600005,SGLE1,B.Sc. Geology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30cd,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SAZE1,B.Sc. Advanced Zoology & Biotechnology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3082,1011001,Presidency College (Autonomous) Chennai - 600005,AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30cf,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SGEE1,B.Sc. Geography (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30d2,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30d3,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SMAE2,B.Sc. Mathematics (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e308d,1011001,Presidency College (Autonomous) Chennai - 600005,AHIT1,B.A. History (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30c3,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3141,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",APAE1,B.A. Public Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30cc,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SAZT1,B.Sc. Advanced Zoology & Biotechnology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30d4,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SCHE2,B.Sc. Chemistry (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30db,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",AHSE1,B.A. Historical Studies / History  (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30d7,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",LTAT1,B.A. Tamil  ( 1ST SHIFT )
6457ad9abd452186e59e30dd,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ef,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",AHSE2,B.A. Historical Studies / History  (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30f4,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30f7,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SPHE1,B.Sc. Physics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30fa,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SMAT1,B.Sc. Mathematics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3101,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SVCE1,B.Sc. Visual Communication (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3106,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",LENE1,B.A. English ( 1ST SHIFT )
6457ad9abd452186e59e3108,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SCSE2,B.Sc. Computer Science (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3109,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",CCOE2,B.Com. (Commerce) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e310a,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",LTAT1,B.A. Tamil Literature ( 1ST SHIFT )
6457ad9abd452186e59e310b,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3117,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SPBT1,B.Sc. Plant Biology & Plant Biotechnology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e310e,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",AHSE1,B.A. Historical Studies (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3119,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SAZT1,B.Sc. Advanced Zoology Biotechnology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3104,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",ADFE1,B.A. Defence & Strategic Studies (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3123,1011007,"Government Arts and Science College, RK Nagar, Chennai - 600081",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3120,1011007,"Government Arts and Science College, RK Nagar, Chennai - 600081",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3124,1011007,"Government Arts and Science College, RK Nagar, Chennai - 600081",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e312f,1011008,"Government Arts and Science College, Perumbakkam, Chennai -600131",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e313f,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",ATTE1,B.A. Tourism & Travel Management (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3135,1011009,"Government Arts and Science College, ECR, Nemmeli - 603104",SCAE1,B.C.A. Bachelor  of Computer Application (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3140,1011009,"Government Arts and Science College, ECR, Nemmeli - 603104",AHSE1,B.A. Historical Studies (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3153,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SGEE1,B.Sc. Geography (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30c8,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SCHT1,B.Sc. Chemistry (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3149,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SCHT1,B.Sc. Chemistry (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3155,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3154,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SGET1,B.Sc. Geography (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e315c,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SGLE1,B.Sc. Geology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3158,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3160,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SZOT2,B.Sc. Zoology (T/M) ( 2ND SHIFT )
6457ad9abd452186e59e316f,1021002,"Government Arts College, Udhagamandalam - 643 002",SPHE1,B.Sc. Physics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e315f,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",AECE2,B.A. Economics (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3171,1021002,"Government Arts College, Udhagamandalam - 643 002",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30c7,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SPHE1,B.Sc. Physics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3172,1021002,"Government Arts College, Udhagamandalam - 643 002",SCHT1,B.Sc. Chemistry (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3174,1021002,"Government Arts College, Udhagamandalam - 643 002",CCAE1,B.Com. (Computer Application) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3175,1021002,"Government Arts College, Udhagamandalam - 643 002",SZOT1,B.Sc. Zoology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e317c,1021002,"Government Arts College, Udhagamandalam - 643 002",SZOE1,B.Sc. Zoology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3193,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",LTAT1,B.A. Tamil Literature ( 1ST SHIFT )
6457ad9abd452186e59e3195,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",AHIE1,B.A. History (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3196,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e319e,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SCHT1,B.Sc. Chemistry  (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e31a0,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SZOT1,B.Sc. Zoology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e31a4,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SELE1,B.Sc. Electronics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31b5,1021005,"Government Arts College, Udumalpet - 642126",SPHE1,B.Sc. Physics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31a8,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SCSE2,B.Sc. Computer Science (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e31b6,1021005,"Government Arts College, Udumalpet - 642126",LTAT1,B.A. Tamil  ( 1ST SHIFT )
6457ad9abd452186e59e31bd,1021005,"Government Arts College, Udumalpet - 642126",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31c0,1021005,"Government Arts College, Udumalpet - 642126",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31c1,1021005,"Government Arts College, Udumalpet - 642126",CCOE2,B.Com. (Commerce) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e31e6,1021010,"Puratchi Thalaivi Amma Government Arts and Science College, Palladam - 641664",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31e7,1021010,"Puratchi Thalaivi Amma Government Arts and Science College, Palladam - 641664",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31e8,1021010,"Puratchi Thalaivi Amma Government Arts and Science College, Palladam - 641664",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31d7,1021008,"Government Arts and Science College, Sathyamangalam -  638401",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31e9,1021010,"Puratchi Thalaivi Amma Government Arts and Science College, Palladam - 641664",SCDE1,B.Sc. (Costume Design & Fashion) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31eb,1021010,"Puratchi Thalaivi Amma Government Arts and Science College, Palladam - 641664",CBIE1,B.Com. ( Banking & Insurance) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31f2,1021011,"Government Arts and Science College, Thittamalai - 638458",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31f9,1021012,"Government Arts and Science College, Gudalur - 643212",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31f7,1021012,"Government Arts and Science College, Gudalur - 643212",CBAE1,B.B.A. Business  Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31fa,1021012,"Government Arts and Science College, Gudalur - 643212",CCAE1,B.Com. (Computer Application) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31c3,1021005,"Government Arts College, Udumalpet - 642126",SCSE2,B.Sc. Computer Science (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3207,1021013,"Government Arts and Science College, Valparai - 642127",SITE1,B.Sc. Information Technology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31ff,1021012,"Government Arts and Science College, Gudalur - 643212",SCAE1,B.C.A. Bachelor of Computer Application (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31c6,1021006,"Government Arts and Science College, Kangeyam - 638108",CBAE1,B.B.A. Business Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31d3,1021008,"Government Arts and Science College, Sathyamangalam -  638401",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31d5,1021008,"Government Arts and Science College, Sathyamangalam -  638401",LENE1,B.A. English ( 1ST SHIFT )
6457ad9abd452186e59e3209,1021013,"Government Arts and Science College, Valparai - 642127",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e320f,1021014,"Government Arts and Science College, Modakkurichi - 638104",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3214,1021015,"Government Arts and Science College, Pollachi-642002",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3210,1021014,"Government Arts and Science College, Modakkurichi - 638104",LTAT1,B.A. Tamil Literature ( 1ST SHIFT )
